subject,hemisphere,boundary,anat_centroid,anat_meanmin,wang_centroid,wang_meanmin
REPchild-0010,rh,IPS0_IPS1,1.3898068192284536,0.7377359303492432,1.2379099041938217,1.2428303567190682
REPchild-0010,rh,IPS1_IPS2,1.418282709679854,0.9630896716159676,3.8298771710330914,1.4780150376177115
REPchild-0010,rh,IPS2_IPS3,3.331395407497721,1.9678009246380253,6.151169922646902,1.2728216912582515
REPchild-0011,lh,V3ab_IPS0,8.01305262488942,3.7805902005858116,9.141895559110617,6.3873297631044155
REPchild-0011,lh,IPS0_IPS1,4.49876403991594,2.2408030077920342,3.0574920843268223,3.0327744559351317
REPchild-0011,lh,IPS1_IPS2,2.6839402907478305,0.9957710536661997,5.178978684839039,2.7014358641256675
REPchild-0011,lh,IPS2_IPS3,4.746050930037624,3.906381454899609,5.11970305968176,2.7100451624602018
REPchild-0011,rh,V3ab_IPS0,9.846195723423621,8.11358517463093,4.95846353055338,2.381447100814249
REPchild-0011,rh,IPS0_IPS1,6.999508923694209,5.737887129811597,6.35530277899198,3.7462395666243724
REPchild-0011,rh,IPS1_IPS2,4.178094060030215,3.450867113571391,6.777888258165613,5.0654100706432335
REPchild-0011,rh,IPS2_IPS3,3.7383620359218677,3.070733113696714,10.429801643616393,6.641769868255514
REPchild-0012,lh,V3ab_IPS0,5.905013412974487,3.602934866813948,3.7830217576952703,1.2581632302450956
REPchild-0012,lh,IPS0_IPS1,3.18332312582437,1.7650098871616522,6.160758012746641,4.100048870654134
REPchild-0012,lh,IPS1_IPS2,4.329026817730618,0.9602841119482508,6.444549245366186,5.12189557326762
REPchild-0012,lh,IPS2_IPS3,2.4036934717968315,0.7072643429017667,13.986694411222839,7.559953447552433
REPchild-0012,rh,V3ab_IPS0,2.4778569846092813,0.49483390351060264,3.2297822831492162,1.6743107523291174
REPchild-0012,rh,IPS0_IPS1,2.438661528722833,1.2868175225933802,2.446236398434366,2.2602164814430186
REPchild-0012,rh,IPS1_IPS2,1.8503325495757381,0.6974708888396168,6.441574751371777,2.6323387056809624
REPchild-0012,rh,IPS2_IPS3,6.367773257505898,4.413192342211934,8.139691077463047,5.115282057764585
REPchild-0013,lh,V3ab_IPS0,6.253700937352575,4.228372374759317,8.2380758423629,5.5165425364049305
REPchild-0013,lh,IPS0_IPS1,8.44522251182448,5.7865399630913865,3.727483026090625,2.085901372401778
REPchild-0013,lh,IPS1_IPS2,9.56174401593349,7.628315713871421,5.7583073742729995,4.746442132817096
REPchild-0013,lh,IPS2_IPS3,16.035221618012805,12.65495841044614,14.621469458422142,9.73340010637566
REPchild-0013,rh,V3ab_IPS0,13.146651096051524,5.628474389961651,3.9795704566740895,2.1620093536347795
