subject,hemisphere,boundary,anat_centroid,anat_meanmin,wang_centroid,wang_meanmin
OBSadult-0030,lh,V3ab_IPS0,5.37191385981511,2.6764914164162596,3.952059441115328,1.8781835184417304
OBSadult-0030,lh,IPS0_IPS1,1.4227105104652094,0.2188413649680993,2.6909784207009757,2.1356605697569986
OBSadult-0030,lh,IPS1_IPS2,1.8687472483350012,1.6224392499595899,5.880598379800961,3.038806974145507
OBSadult-0030,lh,IPS2_IPS3,2.3861672759548718,1.2033247000032194,5.733527938950588,1.993611855554623
OBSadult-0030,rh,V3ab_IPS0,0.6883660576272915,0.6908018431614407,1.9773124320447606,2.453488293347415
OBSadult-0030,rh,IPS0_IPS1,1.5415800242838213,0.5469255178264179,5.176687681208958,2.871547780512353
OBSadult-0030,rh,IPS1_IPS2,4.510984333240777,3.84055631850861,7.729366500681509,3.1915526765026554
OBSadult-0030,rh,IPS2_IPS3,4.330607821296451,2.078659166832355,1.3273287098341902,1.1758918444079174
OBSadult-0032,lh,V3ab_IPS0,2.374399685963282,0.37856862348356934,5.764080233545502,2.7311521308549445
OBSadult-0032,lh,IPS0_IPS1,4.039435129705866,1.773776132923893,2.5957390418536628,1.0956066924887677
OBSadult-0032,lh,IPS1_IPS2,4.035871470028365,2.2235388175528477,4.705183862869818,3.301026164880387
OBSadult-0032,lh,IPS2_IPS3,5.163350086728461,3.686428976706293,3.35107015472828,1.7174109312524206
OBSadult-0032,rh,V3ab_IPS0,1.4065684126360212,0.5669983050567486,3.567761490306558,1.8424066328442397
OBSadult-0032,rh,IPS0_IPS1,2.0165829296577904,0.8698512858423018,1.7105281369960061,1.9064838492658542
OBSadult-0032,rh,IPS1_IPS2,4.94975203017333,3.3709964347459302,6.584964639063551,3.1493312520320185
OBSadult-0032,rh,IPS2_IPS3,1.4191481550891745,0.9381176494201277,4.168999415468663,1.6516311742870768
